# Dangle 5P DG
 -12.68 -13.38 -15.08 -13.58  -9.18  -9.18  -7.98  -9.18 -12.08 -13.58 -14.68 -13.58  -9.08  -7.98  -9.08  -7.18
 -11.48 -12.18 -13.88 -12.38 -10.78 -10.78  -9.58 -10.78 -12.58 -14.08 -15.18 -14.08 -11.48 -10.38 -11.48  -9.58
  -9.78 -10.48 -12.18 -10.68  -7.18  -7.18  -5.98  -7.18  -8.98 -10.48 -11.58 -10.48  -7.88  -6.78  -7.88  -5.98
 -10.58 -11.28 -12.98 -11.48 -11.68 -11.68 -10.48 -11.68 -13.48 -14.98 -16.08 -14.98 -12.38 -11.28 -12.38 -10.48
 -10.48 -11.18 -12.88 -11.38  -8.08  -8.08  -6.88  -8.08  -9.88 -11.38 -12.48 -11.38  -8.78  -7.68  -8.78  -6.88
 -11.48 -12.18 -13.88 -12.38 -10.78 -10.78  -9.58 -10.78 -12.58 -14.08 -15.18 -14.08 -11.48 -10.38 -11.48  -9.58
  -9.78 -10.48 -12.18 -10.68  -7.18  -7.18  -5.98  -7.18  -8.98 -10.48 -11.58 -10.48  -7.88  -6.78  -7.88  -5.98
 -10.58 -11.28 -12.98 -11.48 -11.68 -11.68 -10.48 -11.68 -13.48 -14.98 -16.08 -14.98 -12.38 -11.28 -12.38 -10.48
 -10.48 -11.18 -12.88 -11.38  -8.08  -8.08  -6.88  -8.08  -9.88 -11.38 -12.48 -11.38  -8.78  -7.68  -8.78  -6.88
# 2/2 Internal Loop DG
   2.80   2.30   1.70   2.00   2.80   3.40   2.00   3.40   1.70   2.00   2.10   1.00   2.00   3.10   2.20   2.90
   2.60   2.20   1.60   2.00   2.60   2.60   2.00   2.60   1.60   2.00   2.00  -0.20   2.00   2.30   1.10   1.80
   1.50   1.10   0.50   2.00   1.50   2.50   2.00   2.50   0.50   2.00   0.90   0.50   2.00   2.20   1.80   2.50
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.50   2.10   1.50   2.00   2.50   2.50   2.00   2.50   1.50   2.00   1.90  -0.30   2.00   2.20   1.00   1.70
   3.10   2.00   2.40   2.00   2.50   2.50   2.00   2.50   2.40   2.00   2.40   0.70   2.00   2.20   1.90   1.60
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   3.10   2.00   2.40   2.00   2.50   2.50   2.00   2.50   2.40   2.00   2.40   0.70   2.00   2.20   1.90   1.60
   1.50   1.10   0.50   2.00   1.50   2.50   2.00   2.50   0.50   2.00   0.90   0.50   2.00   2.20   1.80   2.50
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.10   1.60   1.00   2.00   2.10   2.70   2.00   2.70   1.00   2.00   1.40   0.30   2.00   2.40   1.50   2.20
   2.30   0.90   2.10   2.00   1.30   2.30   2.00   2.30   2.10   2.00   1.70  -1.50   2.00   2.00  -0.20   2.30
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   3.10   2.00   2.40   2.00   2.50   2.50   2.00   2.50   2.40   2.00   2.40   0.70   2.00   2.20   1.90   1.60
   1.30  -0.10   1.10   2.00   0.30   1.30   2.00   1.30   1.10   2.00   0.70  -2.50   2.00   1.00  -1.20   1.30
   2.70   1.20   2.40   2.00   1.70   1.70   2.00   1.70   2.40   2.00   2.00   0.70   2.00   1.40   1.90   0.80
   2.10   1.90   0.10   2.00   1.80   2.50   2.00   1.50   0.70   2.00   1.80   0.00   2.00   2.50   0.40   2.10
   2.00   1.70   0.00   2.00   1.70   1.70   2.00   0.70   0.60   2.00   1.60  -1.20   2.00   1.80  -0.80   1.00
   0.90   0.60  -1.10   2.00   0.60   1.60   2.00   0.70  -0.50   2.00   0.50  -0.50   2.00   1.70  -0.10   1.70
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.90   1.60  -0.10   2.00   1.60   1.60   2.00   0.60   0.50   2.00   1.50  -1.30   2.00   1.70  -0.90   0.90
   2.40   1.60   0.80   2.00   1.50   1.60   2.00   0.60   1.40   2.00   2.10  -0.30   2.00   1.60   0.10   0.80
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.40   1.60   0.80   2.00   1.50   1.60   2.00   0.60   1.40   2.00   2.10  -0.30   2.00   1.60   0.10   0.80
   0.90   0.60  -1.10   2.00   0.60   1.60   2.00   0.70  -0.50   2.00   0.50  -0.50   2.00   1.70  -0.10   1.70
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.40   1.20  -0.60   2.00   1.10   1.80   2.00   0.80   0.00   2.00   1.10  -0.70   2.00   1.80  -0.30   1.40
   1.70   0.40   0.50   2.00   0.40   1.40   2.00   0.50   1.10   2.00   1.30  -2.50   2.00   1.50  -2.10   1.50
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.40   1.60   0.80   2.00   1.50   1.60   2.00   0.60   1.40   2.00   2.10  -0.30   2.00   1.60   0.10   0.80
   0.70  -0.50  -0.50   2.00  -0.60   0.50   2.00  -0.50   0.10   2.00   0.40  -3.50   2.00   0.50  -3.10   0.50
   2.00   0.80   0.80   2.00   0.70   0.80   2.00  -0.20   1.50   2.00   1.70  -0.30   2.00   0.80   0.10   0.00
   2.00   1.90   1.00   2.00   2.40   2.80   2.00   2.70   1.00   2.00   1.80   0.30   2.00   2.70   1.80   2.20
   1.90   1.80   0.90   2.00   2.20   2.10   2.00   1.90   0.90   2.00   1.60  -0.80   2.00   1.90   0.70   1.00
   0.80   0.70  -0.20   2.00   1.10   2.00   2.00   1.80  -0.20   2.00   0.50  -0.10   2.00   1.80   1.40   1.80
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.80   1.70   0.80   2.00   2.10   2.00   2.00   1.80   0.80   2.00   1.50  -0.90   2.00   1.80   0.60   0.90
   2.30   1.60   1.70   2.00   2.10   1.90   2.00   1.80   1.70   2.00   2.10   0.00   2.00   1.80   1.50   0.90
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.30   1.60   1.70   2.00   2.10   1.90   2.00   1.80   1.70   2.00   2.10   0.00   2.00   1.80   1.50   0.90
   0.80   0.70  -0.20   2.00   1.10   2.00   2.00   1.80  -0.20   2.00   0.50  -0.10   2.00   1.80   1.40   1.80
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.30   1.20   0.30   2.00   1.70   2.10   2.00   2.00   0.30   2.00   1.10  -0.40   2.00   2.00   1.10   1.50
   1.60   0.50   1.40   2.00   0.90   1.80   2.00   1.60   1.40   2.00   1.30  -2.10   2.00   1.60  -0.60   1.60
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.30   1.60   1.70   2.00   2.10   1.90   2.00   1.80   1.70   2.00   2.10   0.00   2.00   1.80   1.50   0.90
   0.60  -0.50   0.40   2.00   0.00   0.80   2.00   0.70   0.40   2.00   0.40  -3.10   2.00   0.70  -1.60   0.60
   1.90   0.80   1.80   2.00   1.30   1.10   2.00   1.00   1.80   2.00   1.70   0.00   2.00   1.00   1.60   0.10
   2.80   2.30   1.70   2.00   2.80   3.40   2.00   3.40   1.70   2.00   2.10   1.00   2.00   3.10   2.20   2.90
   2.60   2.20   1.60   2.00   2.60   2.60   2.00   2.60   1.60   2.00   2.00  -0.20   2.00   2.30   1.10   1.80
   1.50   1.10   0.50   2.00   1.50   2.50   2.00   2.50   0.50   2.00   0.90   0.50   2.00   2.20   1.80   2.50
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.50   2.10   1.50   2.00   2.50   2.50   2.00   2.50   1.50   2.00   1.90  -0.30   2.00   2.20   1.00   1.70
   3.10   2.00   2.40   2.00   2.50   2.50   2.00   2.50   2.40   2.00   2.40   0.70   2.00   2.20   1.90   1.60
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   3.10   2.00   2.40   2.00   2.50   2.50   2.00   2.50   2.40   2.00   2.40   0.70   2.00   2.20   1.90   1.60
   1.50   1.10   0.50   2.00   1.50   2.50   2.00   2.50   0.50   2.00   0.90   0.50   2.00   2.20   1.80   2.50
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.10   1.60   1.00   2.00   2.10   2.70   2.00   2.70   1.00   2.00   1.40   0.30   2.00   2.40   1.50   2.20
   2.30   0.90   2.10   2.00   1.30   2.30   2.00   2.30   2.10   2.00   1.70  -1.50   2.00   2.00  -0.20   2.30
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   3.10   2.00   2.40   2.00   2.50   2.50   2.00   2.50   2.40   2.00   2.40   0.70   2.00   2.20   1.90   1.60
   1.30  -0.10   1.10   2.00   0.30   1.30   2.00   1.30   1.10   2.00   0.70  -2.50   2.00   1.00  -1.20   1.30
   2.70   1.20   2.40   2.00   1.70   1.70   2.00   1.70   2.40   2.00   2.00   0.70   2.00   1.40   1.90   0.80
   2.80   2.50   1.50   2.00   2.60   3.10   2.00   3.10   1.50   2.00   2.10   1.30   2.00   3.10   2.30   2.70
   2.60   2.40   1.40   2.00   2.50   2.30   2.00   2.30   1.40   2.00   1.90   0.20   2.00   2.30   1.20   1.50
   1.50   1.30   0.30   2.00   1.40   2.20   2.00   2.20   0.30   2.00   0.80   0.90   2.00   2.20   1.90   2.20
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.50   2.30   1.30   2.00   2.40   2.20   2.00   2.20   1.30   2.00   1.80   0.10   2.00   2.20   1.10   1.40
   3.10   2.20   2.20   2.00   2.30   2.20   2.00   2.20   2.20   2.00   2.40   1.00   2.00   2.20   2.00   1.40
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   3.10   2.20   2.20   2.00   2.30   2.20   2.00   2.20   2.20   2.00   2.40   1.00   2.00   2.20   2.00   1.40
   1.50   1.30   0.30   2.00   1.40   2.20   2.00   2.20   0.30   2.00   0.80   0.90   2.00   2.20   1.90   2.20
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.10   1.80   0.80   2.00   1.90   2.40   2.00   2.40   0.80   2.00   1.40   0.70   2.00   2.40   1.60   2.00
   2.30   1.10   1.90   2.00   1.20   2.00   2.00   2.00   1.90   2.00   1.60  -1.10   2.00   2.00  -0.10   2.00
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   3.10   2.20   2.20   2.00   2.30   2.20   2.00   2.20   2.20   2.00   2.40   1.00   2.00   2.20   2.00   1.40
   1.30   0.10   0.90   2.00   0.20   1.00   2.00   1.00   0.90   2.00   0.70  -2.10   2.00   1.00  -1.10   1.10
   2.70   1.40   2.20   2.00   1.50   1.40   2.00   1.40   2.20   2.00   2.00   1.10   2.00   1.40   2.00   0.60
   2.80   2.50   1.50   2.00   2.60   3.10   2.00   3.10   1.50   2.00   2.10   1.30   2.00   3.10   2.30   2.70
   2.60   2.40   1.40   2.00   2.50   2.30   2.00   2.30   1.40   2.00   1.90   0.20   2.00   2.30   1.20   1.50
   1.50   1.30   0.30   2.00   1.40   2.20   2.00   2.20   0.30   2.00   0.80   0.90   2.00   2.20   1.90   2.20
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.50   2.30   1.30   2.00   2.40   2.20   2.00   2.20   1.30   2.00   1.80   0.10   2.00   2.20   1.10   1.40
   3.10   2.20   2.20   2.00   2.30   2.20   2.00   2.20   2.20   2.00   2.40   1.00   2.00   2.20   2.00   1.40
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   3.10   2.20   2.20   2.00   2.30   2.20   2.00   2.20   2.20   2.00   2.40   1.00   2.00   2.20   2.00   1.40
   1.50   1.30   0.30   2.00   1.40   2.20   2.00   2.20   0.30   2.00   0.80   0.90   2.00   2.20   1.90   2.20
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.10   1.80   0.80   2.00   1.90   2.40   2.00   2.40   0.80   2.00   1.40   0.70   2.00   2.40   1.60   2.00
   2.30   1.10   1.90   2.00   1.20   2.00   2.00   2.00   1.90   2.00   1.60  -1.10   2.00   2.00  -0.10   2.00
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   3.10   2.20   2.20   2.00   2.30   2.20   2.00   2.20   2.20   2.00   2.40   1.00   2.00   2.20   2.00   1.40
   1.30   0.10   0.90   2.00   0.20   1.00   2.00   1.00   0.90   2.00   0.70  -2.10   2.00   1.00  -1.10   1.10
   2.70   1.40   2.20   2.00   1.50   1.40   2.00   1.40   2.20   2.00   2.00   1.10   2.00   1.40   2.00   0.60
   2.00   1.60   1.00   2.00   2.00   2.60   2.00   2.60   1.00   2.00   1.40   0.20   2.00   2.30   1.50   2.20
   2.40   1.90   1.30   2.00   2.40   2.40   2.00   2.40   1.30   2.00   1.70  -0.40   2.00   2.10   0.80   1.50
   1.00   0.60   0.00   2.00   1.00   2.00   2.00   2.00   0.00   2.00   0.40   0.00   2.00   1.70   1.30   2.00
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.90   1.50   0.90   2.00   1.90   1.90   2.00   1.90   0.90   2.00   1.30  -0.90   2.00   1.60   0.40   1.10
   2.80   1.80   2.20   2.00   2.20   2.20   2.00   2.20   2.20   2.00   2.20   0.40   2.00   1.90   1.70   1.40
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.70   1.60   2.00   2.00   2.10   2.10   2.00   2.10   2.00   2.00   2.00   0.30   2.00   1.80   1.50   1.20
   1.00   0.60   0.00   2.00   1.00   2.00   2.00   2.00   0.00   2.00   0.40   0.00   2.00   1.70   1.30   2.00
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.80   1.30   0.70   2.00   1.80   2.40   2.00   2.40   0.70   2.00   1.10   0.00   2.00   2.10   1.20   1.90
   1.80   0.40   1.60   2.00   0.80   1.80   2.00   1.80   1.60   2.00   1.20  -2.00   2.00   1.50  -0.70   1.80
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.70   1.60   2.00   2.00   2.10   2.10   2.00   2.10   2.00   2.00   2.00   0.30   2.00   1.80   1.50   1.20
   0.30  -1.10   0.10   2.00  -0.70   0.30   2.00   0.30   0.10   2.00  -0.30  -3.50   2.00   0.00  -2.20   0.30
   2.20   0.70   1.90   2.00   1.20   1.20   2.00   1.20   1.90   2.00   1.50   0.20   2.00   0.90   1.50   0.30
   0.50   1.10  -0.30   2.00   1.10   1.70   2.00   0.70   0.40   2.00   1.00   0.10   2.00   1.80  -0.50   1.50
   0.60   1.50   0.10   2.00   1.10   1.50   2.00   0.50   0.50   2.00   1.40  -0.70   2.00   1.50  -0.60   0.00
   0.00  -0.70  -1.60   2.00  -1.00  -0.60   2.00   0.20  -0.70   2.00   0.00  -0.80   2.00   1.20  -0.60   0.90
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.30   1.00  -0.70   2.00   1.00   1.00   2.00   0.00   0.70   2.00   0.90  -1.90   2.00   1.10  -1.50  -0.20
   2.20   1.30   0.70   2.00   1.90   1.30   2.00   0.30   0.70   2.00   1.80  -0.30   2.00   1.40  -0.20  -0.10
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.00   1.20   0.40   2.00   1.10   1.20   2.00   1.70   1.00   2.00   1.70  -0.70   2.00   1.20  -0.30   0.20
  -0.20  -0.40  -1.70   2.00   0.70   1.10   2.00   0.20  -0.50   2.00   0.00  -0.90   2.00   1.20  -1.30   0.90
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.10   0.90  -0.90   2.00   0.80   1.50   2.00   0.50  -0.20   2.00   0.80  -1.00   2.00   1.50  -0.60   1.10
   0.90   0.00   0.30   2.00  -0.10   1.00   2.00   0.00   0.60   2.00   0.90  -3.00   2.00   1.00  -2.40   0.60
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.00   1.20   0.40   2.00   1.10   1.20   2.00   0.20   0.50   2.00   1.70  -0.70   2.00   1.20  -0.10   0.40
  -0.10  -1.60  -1.60   2.00  -1.60  -0.60   2.00  -1.60  -0.60   2.00  -0.70  -4.40   2.00  -0.50  -4.10  -1.00
   1.40   0.30   0.50   2.00   0.30   0.30   2.00   0.10   1.40   2.00   1.20  -1.00   2.00   0.30   0.10   0.60
   1.30   1.20   0.30   2.00   1.60   2.10   2.00   1.90   0.30   2.00   1.00  -0.40   2.00   1.90   1.10   1.40
   1.60   1.50   0.60   2.00   2.00   1.80   2.00   1.70   0.60   2.00   1.40  -1.10   2.00   1.70   0.40   0.80
   0.30   0.20  -0.70   2.00   0.60   1.50   2.00   1.30  -0.70   2.00   0.00  -0.60   2.00   1.30   0.90   1.30
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.20   1.10   0.20   2.00   1.50   1.40   2.00   1.20   0.20   2.00   0.90  -1.50   2.00   1.20   0.00   0.30
   2.10   1.40   1.50   2.00   1.80   1.70   2.00   1.50   1.50   2.00   1.80  -0.20   2.00   1.50   1.30   0.60
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.90   1.20   1.30   2.00   1.70   1.50   2.00   1.40   1.30   2.00   1.70  -0.40   2.00   1.40   1.10   0.50
   0.30   0.20  -0.70   2.00   0.60   1.50   2.00   1.30  -0.70   2.00   0.00  -0.60   2.00   1.30   0.90   1.30
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.00   0.90   0.00   2.00   1.40   1.80   2.00   1.70   0.00   2.00   0.80  -0.70   2.00   1.70   0.90   1.20
   1.10   0.00   0.90   2.00   0.40   1.30   2.00   1.10   0.90   2.00   0.90  -2.60   2.00   1.10  -1.10   1.10
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.90   1.20   1.30   2.00   1.70   1.50   2.00   1.40   1.30   2.00   1.70  -0.40   2.00   1.40   1.10   0.50
  -0.40  -1.50  -0.60   2.00  -1.10  -0.20   2.00  -0.40  -0.60   2.00  -0.70  -4.20   2.00  -0.40  -2.60  -0.50
   1.40   0.30   1.30   2.00   0.80   0.60   2.00   0.50   1.30   2.00   1.20  -0.50   2.00   0.50   1.10  -0.40
   2.00   1.60   1.00   2.00   2.00   2.60   2.00   2.60   1.00   2.00   1.40   0.20   2.00   2.30   1.50   2.20
   2.40   1.90   1.30   2.00   2.40   2.40   2.00   2.40   1.30   2.00   1.70  -0.40   2.00   2.10   0.80   1.50
   1.00   0.60   0.00   2.00   1.00   2.00   2.00   2.00   0.00   2.00   0.40   0.00   2.00   1.70   1.30   2.00
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.90   1.50   0.90   2.00   1.90   1.90   2.00   1.90   0.90   2.00   1.30  -0.90   2.00   1.60   0.40   1.10
   2.80   1.80   2.20   2.00   2.20   2.20   2.00   2.20   2.20   2.00   2.20   0.40   2.00   1.90   1.70   1.40
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.70   1.60   2.00   2.00   2.10   2.10   2.00   2.10   2.00   2.00   2.00   0.30   2.00   1.80   1.50   1.20
   1.00   0.60   0.00   2.00   1.00   2.00   2.00   2.00   0.00   2.00   0.40   0.00   2.00   1.70   1.30   2.00
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.80   1.30   0.70   2.00   1.80   2.40   2.00   2.40   0.70   2.00   1.10   0.00   2.00   2.10   1.20   1.90
   1.80   0.40   1.60   2.00   0.80   1.80   2.00   1.80   1.60   2.00   1.20  -2.00   2.00   1.50  -0.70   1.80
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.70   1.60   2.00   2.00   2.10   2.10   2.00   2.10   2.00   2.00   2.00   0.30   2.00   1.80   1.50   1.20
   0.30  -1.10   0.10   2.00  -0.70   0.30   2.00   0.30   0.10   2.00  -0.30  -3.50   2.00   0.00  -2.20   0.30
   2.20   0.70   1.90   2.00   1.20   1.20   2.00   1.20   1.90   2.00   1.50   0.20   2.00   0.90   1.50   0.30
   2.00   1.80   0.80   2.00   1.90   2.30   2.00   2.30   0.80   2.00   1.30   0.60   2.00   2.30   1.60   1.90
   2.40   2.10   1.10   2.00   2.20   2.10   2.00   2.10   1.10   2.00   1.70   0.00   2.00   2.10   0.90   1.30
   1.00   0.80  -0.20   2.00   0.90   1.70   2.00   1.70  -0.20   2.00   0.30   0.40   2.00   1.70   1.40   1.80
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.90   1.70   0.70   2.00   1.80   1.60   2.00   1.60   0.70   2.00   1.20  -0.50   2.00   1.60   0.50   0.80
   2.80   2.00   2.00   2.00   2.10   1.90   2.00   1.90   2.00   2.00   2.10   0.80   2.00   1.90   1.80   1.10
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.70   1.80   1.80   2.00   1.90   1.80   2.00   1.80   1.80   2.00   2.00   0.70   2.00   1.80   1.60   1.00
   1.00   0.80  -0.20   2.00   0.90   1.70   2.00   1.70  -0.20   2.00   0.30   0.40   2.00   1.70   1.40   1.80
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.80   1.50   0.50   2.00   1.60   2.10   2.00   2.10   0.50   2.00   1.10   0.40   2.00   2.10   1.30   1.70
   1.80   0.60   1.40   2.00   0.70   1.50   2.00   1.50   1.40   2.00   1.10  -1.60   2.00   1.50  -0.60   1.60
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.70   1.80   1.80   2.00   1.90   1.80   2.00   1.80   1.80   2.00   2.00   0.70   2.00   1.80   1.60   1.00
   0.30  -0.90  -0.10   2.00  -0.80   0.00   2.00   0.00  -0.10   2.00  -0.40  -3.10   2.00   0.00  -2.10   0.00
   2.20   0.90   1.80   2.00   1.00   0.90   2.00   0.90   1.80   2.00   1.50   0.60   2.00   0.90   1.60   0.10
   2.00   1.80   0.80   2.00   1.90   2.30   2.00   2.30   0.80   2.00   1.30   0.60   2.00   2.30   1.60   1.90
   2.40   2.10   1.10   2.00   2.20   2.10   2.00   2.10   1.10   2.00   1.70   0.00   2.00   2.10   0.90   1.30
   1.00   0.80  -0.20   2.00   0.90   1.70   2.00   1.70  -0.20   2.00   0.30   0.40   2.00   1.70   1.40   1.80
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.90   1.70   0.70   2.00   1.80   1.60   2.00   1.60   0.70   2.00   1.20  -0.50   2.00   1.60   0.50   0.80
   2.80   2.00   2.00   2.00   2.10   1.90   2.00   1.90   2.00   2.00   2.10   0.80   2.00   1.90   1.80   1.10
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.70   1.80   1.80   2.00   1.90   1.80   2.00   1.80   1.80   2.00   2.00   0.70   2.00   1.80   1.60   1.00
   1.00   0.80  -0.20   2.00   0.90   1.70   2.00   1.70  -0.20   2.00   0.30   0.40   2.00   1.70   1.40   1.80
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.80   1.50   0.50   2.00   1.60   2.10   2.00   2.10   0.50   2.00   1.10   0.40   2.00   2.10   1.30   1.70
   1.80   0.60   1.40   2.00   0.70   1.50   2.00   1.50   1.40   2.00   1.10  -1.60   2.00   1.50  -0.60   1.60
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.70   1.80   1.80   2.00   1.90   1.80   2.00   1.80   1.80   2.00   2.00   0.70   2.00   1.80   1.60   1.00
   0.30  -0.90  -0.10   2.00  -0.80   0.00   2.00   0.00  -0.10   2.00  -0.40  -3.10   2.00   0.00  -2.10   0.00
   2.20   0.90   1.80   2.00   1.00   0.90   2.00   0.90   1.80   2.00   1.50   0.60   2.00   0.90   1.60   0.10
   2.10   1.70   1.10   2.00   2.10   2.70   2.00   2.70   1.10   2.00   1.50   0.30   2.00   2.40   1.60   2.30
   1.80   1.40   0.80   2.00   1.80   1.80   2.00   1.80   0.80   2.00   1.20  -1.00   2.00   1.50   0.30   1.00
   0.70   0.30  -0.30   2.00   0.70   1.70   2.00   1.70  -0.30   2.00   0.10  -0.30   2.00   1.40   1.00   1.70
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   1.90   1.40   0.80   2.00   1.90   1.90   2.00   1.90   0.80   2.00   1.20  -0.90   2.00   1.60   0.30   1.00
   2.50   1.40   1.80   2.00   1.90   1.90   2.00   1.90   1.80   2.00   1.80   0.10   2.00   1.60   1.30   1.00
   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00   2.00
   2.50   1.50   1.90   2.00   1.90   1.90   2.00   1.90   1.90   2.00   1.90   0.10   2.00   1.60   1.40   1.10
